# Block Model base.csv
#   exported from Leapfrog Geo
#   encoding: UTF-8
#   rotation type: Leapfrog
#   azimuth: 0 degrees (rotate clockwise around the Z axis when looking down)
#   dip: 0 degrees (then rotate around the X' axis down from the horizontal plane)
#   pitch: 0 degrees (then rotate clockwise around the Z'' axis when looking down)
#   block size: 1000 1000 1000
#   size in blocks: 79 58 4 = 18328
#   minimum centroid: 286608.2957 5068732.802452875 -1600
#   maximum centroid: 364608.2957 5125732.802452875 1400
#   minimum corner: 286108.2957 5068232.802452875 -2100
#   maximum corner: 365108.2957 5126232.802452875 1900
Id,X,Y,Z,dX,dY,dZ,Tough react test on 12/3/2025
16214,305608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16215,306608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16216,307608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16217,308608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16218,309608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16219,310608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16220,311608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16221,312608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16222,313608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16223,314608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16224,315608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16225,316608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16226,317608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16227,318608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16228,319608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16229,320608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16230,321608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16231,322608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16232,323608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16233,324608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16234,325608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16235,326608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16236,327608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16237,328608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16238,329608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16239,330608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16240,331608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16241,332608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16242,333608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16243,334608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16244,335608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16245,336608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16246,337608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16247,338608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16248,339608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16249,340608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16250,341608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16251,342608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16252,343608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16253,344608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16254,345608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16255,346608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16256,347608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16257,348608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16258,349608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16259,350608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16260,351608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16261,352608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16262,353608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16263,354608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16264,355608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16265,356608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16266,357608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16267,358608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16268,359608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16269,360608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16270,361608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16271,362608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16272,363608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16273,364608.2957,5099732.802452875,1400,1000,1000,1000,OUT
16274,286608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16275,287608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16276,288608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16277,289608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16278,290608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16279,291608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16280,292608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16281,293608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16282,294608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16283,295608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16284,296608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16285,297608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16286,298608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16287,299608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16288,300608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16289,301608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16290,302608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16291,303608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16292,304608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16293,305608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16294,306608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16295,307608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16296,308608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16297,309608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16298,310608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16299,311608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16300,312608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16301,313608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16302,314608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16303,315608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16304,316608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16305,317608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16306,318608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16307,319608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16308,320608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16309,321608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16310,322608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16311,323608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16312,324608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16313,325608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16314,326608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16315,327608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16316,328608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16317,329608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16318,330608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16319,331608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16320,332608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16321,333608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16322,334608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16323,335608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16324,336608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16325,337608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16326,338608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16327,339608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16328,340608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16329,341608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16330,342608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16331,343608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16332,344608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16333,345608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16334,346608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16335,347608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16336,348608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16337,349608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16338,350608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16339,351608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16340,352608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16341,353608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16342,354608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16343,355608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16344,356608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16345,357608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16346,358608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16347,359608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16348,360608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16349,361608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16350,362608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16351,363608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16352,364608.2957,5100732.802452875,1400,1000,1000,1000,OUT
16353,286608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16354,287608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16355,288608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16356,289608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16357,290608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16358,291608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16359,292608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16360,293608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16361,294608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16362,295608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16363,296608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16364,297608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16365,298608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16366,299608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16367,300608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16368,301608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16369,302608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16370,303608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16371,304608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16372,305608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16373,306608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16374,307608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16375,308608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16376,309608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16377,310608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16378,311608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16379,312608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16380,313608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16381,314608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16382,315608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16383,316608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16384,317608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16385,318608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16386,319608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16387,320608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16388,321608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16389,322608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16390,323608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16391,324608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16392,325608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16393,326608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16394,327608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16395,328608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16396,329608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16397,330608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16398,331608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16399,332608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16400,333608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16401,334608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16402,335608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16403,336608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16404,337608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16405,338608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16406,339608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16407,340608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16408,341608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16409,342608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16410,343608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16411,344608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16412,345608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16413,346608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16414,347608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16415,348608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16416,349608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16417,350608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16418,351608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16419,352608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16420,353608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16421,354608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16422,355608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16423,356608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16424,357608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16425,358608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16426,359608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16427,360608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16428,361608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16429,362608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16430,363608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16431,364608.2957,5101732.802452875,1400,1000,1000,1000,OUT
16432,286608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16433,287608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16434,288608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16435,289608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16436,290608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16437,291608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16438,292608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16439,293608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16440,294608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16441,295608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16442,296608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16443,297608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16444,298608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16445,299608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16446,300608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16447,301608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16448,302608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16449,303608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16450,304608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16451,305608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16452,306608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16453,307608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16454,308608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16455,309608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16456,310608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16457,311608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16458,312608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16459,313608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16460,314608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16461,315608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16462,316608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16463,317608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16464,318608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16465,319608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16466,320608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16467,321608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16468,322608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16469,323608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16470,324608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16471,325608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16472,326608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16473,327608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16474,328608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16475,329608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16476,330608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16477,331608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16478,332608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16479,333608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16480,334608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16481,335608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16482,336608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16483,337608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16484,338608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16485,339608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16486,340608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16487,341608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16488,342608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16489,343608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16490,344608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16491,345608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16492,346608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16493,347608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16494,348608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16495,349608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16496,350608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16497,351608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16498,352608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16499,353608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16500,354608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16501,355608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16502,356608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16503,357608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16504,358608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16505,359608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16506,360608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16507,361608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16508,362608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16509,363608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16510,364608.2957,5102732.802452875,1400,1000,1000,1000,OUT
16511,286608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16512,287608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16513,288608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16514,289608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16515,290608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16516,291608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16517,292608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16518,293608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16519,294608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16520,295608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16521,296608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16522,297608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16523,298608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16524,299608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16525,300608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16526,301608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16527,302608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16528,303608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16529,304608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16530,305608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16531,306608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16532,307608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16533,308608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16534,309608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16535,310608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16536,311608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16537,312608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16538,313608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16539,314608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16540,315608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16541,316608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16542,317608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16543,318608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16544,319608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16545,320608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16546,321608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16547,322608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16548,323608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16549,324608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16550,325608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16551,326608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16552,327608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16553,328608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16554,329608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16555,330608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16556,331608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16557,332608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16558,333608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16559,334608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16560,335608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16561,336608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16562,337608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16563,338608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16564,339608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16565,340608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16566,341608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16567,342608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16568,343608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16569,344608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16570,345608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16571,346608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16572,347608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16573,348608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16574,349608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16575,350608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16576,351608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16577,352608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16578,353608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16579,354608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16580,355608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16581,356608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16582,357608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16583,358608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16584,359608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16585,360608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16586,361608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16587,362608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16588,363608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16589,364608.2957,5103732.802452875,1400,1000,1000,1000,OUT
16590,286608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16591,287608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16592,288608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16593,289608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16594,290608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16595,291608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16596,292608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16597,293608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16598,294608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16599,295608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16600,296608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16601,297608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16602,298608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16603,299608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16604,300608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16605,301608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16606,302608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16607,303608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16608,304608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16609,305608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16610,306608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16611,307608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16612,308608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16613,309608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16614,310608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16615,311608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16616,312608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16617,313608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16618,314608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16619,315608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16620,316608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16621,317608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16622,318608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16623,319608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16624,320608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16625,321608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16626,322608.2957,5104732.802452875,1400,1000,1000,1000,OUT
16627,323608.2957,5104732.802452875,1400,1000,1000,1000,OUT
